YLR268W|GO:0005484; GO:0005783; GO:0005794; GO:0006888; GO:0006890; GO:0012507; GO:0016021; GO:0031201; GO:0048280
YFL014W|GO:0005768; GO:0005829; GO:0005886; GO:0007009; GO:0007155; GO:0008289; GO:0034599; GO:0034605; GO:0071470
YFL002C|GO:0000027; GO:0000470; GO:0003723; GO:0003724; GO:0005524; GO:0005654; GO:0005730; GO:0030686; GO:0030687; GO:1902626
YNL006W|GO:0000139; GO:0001558; GO:0010008; GO:0030295; GO:0030950; GO:0031234; GO:0031505; GO:0031929; GO:0031930; GO:0031931; GO:0031932; GO:0034399
YER043C|GO:0004013; GO:0006641; GO:0006656; GO:0006730; GO:0019510
YNL146W|GO:0016021
YGL114W|GO:0016021; GO:0055085
YDL179W|GO:0000083; GO:0000131; GO:0000307; GO:0005935; GO:0016538; GO:0019901; GO:0032878
YDR387C|GO:0016021; GO:0022857
YHR127W|GO:0000022; GO:0003676; GO:0005634
YGL055W|GO:0000001; GO:0004768; GO:0006636; GO:0009055; GO:0020037; GO:0030176; GO:0045471; GO:0046872
YNL225C|GO:0005200; GO:0007052; GO:0051300; GO:0061499
YDR236C|GO:0005743; GO:0008531; GO:0009231; GO:0009398; GO:0016021
YER179W|GO:0000150; GO:0000709; GO:0000794; GO:0003690; GO:0003697; GO:0005524; GO:0006281; GO:0007130; GO:0008094; GO:0042030
YMR120C|GO:0003937; GO:0004643; GO:0005829; GO:0006189
YKR078W|GO:0032266
YPR129W|GO:0000932; GO:0003729; GO:0010494; GO:0031370; GO:0033962; GO:0034063; GO:0045947
YEL012W|GO:0004842; GO:0005524; GO:0005737; GO:0043161; GO:0045721
YOL002C|GO:0000122; GO:0005886; GO:0006882; GO:0009636; GO:0016021
YBR059C|GO:0004674; GO:0005524; GO:0018107; GO:0046777; GO:1900186
YPR018W|GO:0000775; GO:0000785; GO:0005634; GO:0006335; GO:0033186; GO:0042393
YCR015C|GO:0006817; GO:0042131
YDR319C|GO:0005789; GO:0008654; GO:0016021; GO:0140042
YDR351W|GO:0005794; GO:0031505
YLR035C|GO:0000404; GO:0000405; GO:0005524; GO:0006298; GO:0007131; GO:0016887; GO:0032390
YDL106C|GO:0000978; GO:0001228; GO:0005634; GO:0005829; GO:0006141; GO:0006338; GO:0045937; GO:0120213; GO:2000679
YDR050C|GO:0004807; GO:0005739; GO:0006094; GO:0006096
YHR158C|GO:0000755; GO:0001100; GO:0005934; GO:0005935; GO:0005938; GO:0008360; GO:0032465; GO:0042802; GO:0043332; GO:0060627; GO:0090337; GO:1990615
YDR253C|GO:0000122; GO:0000981; GO:0000987; GO:0001102; GO:0007346; GO:0031335; GO:0045944
YJL048C|GO:0005634; GO:0006511; GO:0030435
YER031C|GO:0000281; GO:0003924; GO:0005525; GO:0005628; GO:0005768; GO:0005802; GO:0005829; GO:0006887; GO:0034498; GO:0035838; GO:0035974; GO:0042144; GO:0045921; GO:0090619; GO:0090689; GO:0090726; GO:1902441; GO:1903024; GO:1990896
YOR134W|GO:0005096; GO:0007165; GO:0035024
YMR072W|GO:0000001; GO:0000002; GO:0000262; GO:0005634; GO:0008301; GO:0090139
YPL219W|GO:0000079; GO:0019901; GO:0045719
YNL003C|GO:0000095; GO:0005739; GO:0016021
YFL017C|GO:0004343; GO:0006048
YOR215C|GO:0005739; GO:0016884
YKR002W|GO:0000287; GO:0003723; GO:0005524; GO:0005829; GO:0005847; GO:0006378; GO:0033621; GO:0071050; GO:1990251; GO:1990817
YIL137C|GO:0008237; GO:0008270
YGR037C|GO:0005576; GO:0036042; GO:0042761
YOR108W|GO:0003852; GO:0005739; GO:0009098
YDR329C|GO:0005779; GO:0005783; GO:0030674; GO:0032581; GO:0045033; GO:0045046
YCR098C|GO:0001406; GO:0005886; GO:0015169; GO:0016021
YML070W|GO:0004371; GO:0005524; GO:0061610; GO:0097237
YMR041C|GO:0045290; GO:0070485
YHR060W|GO:0007035; GO:0042406; GO:0051082; GO:0070072; GO:1990871
YOR206W|GO:0005654; GO:0030690; GO:0030691; GO:0042273
YOR174W|GO:0000979; GO:0003712; GO:0006357; GO:0006366; GO:0016592; GO:0070847
YPR052C|GO:0001195; GO:0005634; GO:0006338; GO:0008301; GO:0031491; GO:0032407; GO:0032993; GO:0034724; GO:0043392; GO:0051123; GO:0070898
YOR130C|GO:0000064; GO:0005740; GO:0006526; GO:0016021; GO:1990575
YER053C|GO:0005315; GO:0005375; GO:0005739; GO:0006878; GO:0016021; GO:0035435
YIL057C|GO:0006112
YHR022C|GO:0003924; GO:0005525; GO:0007165; GO:0016020
YPR058W|GO:0000324; GO:0005342; GO:0005739; GO:0006783; GO:0006839; GO:0016021
YLR027C|GO:0004069; GO:0005777; GO:0005829; GO:0006532; GO:0030170
YNL122C|GO:0003735; GO:0005762; GO:0006412
YLR113W|GO:0001100; GO:0003682; GO:0004707; GO:0005516; GO:0005524; GO:0005634; GO:0005743; GO:0005758; GO:0006972; GO:0007231; GO:0010515; GO:0010846; GO:0010971; GO:0010972; GO:0016241; GO:0031670; GO:0033262; GO:0034605; GO:0036091; GO:0042307; GO:0043966; GO:0046685; GO:0051403; GO:0061393; GO:0071588; GO:1903643; GO:1903694; GO:1903715; GO:1990625; GO:2001165
YOR127W|GO:0000750; GO:0001403; GO:0005096; GO:0005621; GO:0007015; GO:0007118; GO:0007119; GO:0007120; GO:0031106; GO:0032177; GO:0046872; GO:0071597; GO:2000222
YKL185W|GO:0000987; GO:0001227; GO:0005933; GO:0008270; GO:0033698; GO:1900461; GO:1900477
YJL036W|GO:0000407; GO:0000422; GO:0005769; GO:0005829; GO:0019898; GO:0032258; GO:0032266; GO:0032456; GO:0034498; GO:0034727; GO:0036010
YPR029C|GO:0005768; GO:0006886; GO:0006896; GO:0016197; GO:0030121; GO:0030276
YBR087W|GO:0003689; GO:0005663; GO:0006272; GO:0007062; GO:0031389; GO:0031390; GO:0031391; GO:0070914
YNL079C|GO:0000142; GO:0007124; GO:0032432; GO:0051017; GO:0090527; GO:1903475
YHR007C|GO:0005506; GO:0005783; GO:0006696; GO:0008398; GO:0016021; GO:0020037
YFR047C|GO:0004514; GO:0034354
YOR340C|GO:0001054; GO:0005736; GO:0042790
YML097C|GO:0000011; GO:0005085; GO:0005769; GO:0005829; GO:0006623; GO:0006895; GO:0032511; GO:0036010; GO:0043130
YJR099W|GO:0004843; GO:0006511
YBR251W|GO:0003723; GO:0003735; GO:0005763; GO:0006412
YER164W|GO:0000124; GO:0000182; GO:0000976; GO:0001178; GO:0005524; GO:0006363; GO:0006368; GO:0006369; GO:0007062; GO:0008094; GO:0016584; GO:0030874; GO:0031490; GO:0035064; GO:0042766; GO:0043044; GO:0046695; GO:0060303; GO:0070615; GO:0071441; GO:0071894; GO:1900050; GO:2000104; GO:2000616
YNL095C|GO:0016021; GO:0055085
YLR017W|GO:0003729; GO:0005634; GO:0005737; GO:0006166; GO:0006537; GO:0017061; GO:0019509
YML015C|GO:0003682; GO:0005669; GO:0046982; GO:0051123
YGR207C|GO:0005759; GO:0009055
YLR274W|GO:0000727; GO:0000784; GO:0003682; GO:0003688; GO:0003697; GO:0005524; GO:0005656; GO:0005737; GO:0006267; GO:0006270; GO:0006348; GO:0017116; GO:0030174; GO:0031298; GO:0031507; GO:0031939; GO:0042555; GO:0051097; GO:0071162
YPL057C|GO:0000030; GO:0006675; GO:0006688; GO:0016021
YDR105C|GO:0016021
YDR295C|GO:0000122; GO:0003677; GO:0003682; GO:0004407; GO:0005829; GO:0010978; GO:0031047; GO:0070823
YAL056W|GO:0001403; GO:0004862; GO:0005886; GO:0007124; GO:0010255; GO:0032794; GO:0046580
YDR100W|GO:0016192; GO:0030173; GO:0042802
YOR144C|GO:0000724; GO:0003682; GO:0006261; GO:0007064; GO:0010526; GO:0031391; GO:0090618
YDR371W|GO:0004553; GO:0005975; GO:0008061; GO:0016021; GO:0030435
YMR313C|GO:0004806; GO:0005811; GO:0007114; GO:0016021; GO:0019433; GO:0071618
YDR399W|GO:0000310; GO:0004422; GO:0032263; GO:0032264; GO:0052657
YDR427W|GO:0005198; GO:0005634; GO:0006511; GO:0008541; GO:0034515; GO:0043248
YER125W|GO:0000151; GO:0000209; GO:0005634; GO:0005794; GO:0005934; GO:0006333; GO:0006513; GO:0006808; GO:0007005; GO:0010008; GO:0010793; GO:0010794; GO:0010795; GO:0010796; GO:0016973; GO:0019220; GO:0031234; GO:0031384; GO:0032436; GO:0032443; GO:0032511; GO:0032956; GO:0034517; GO:0034644; GO:0035091; GO:0042493; GO:0043130; GO:0043162; GO:0045723; GO:0045944; GO:0048260; GO:0051865; GO:0061630; GO:0070086; GO:0072671; GO:2000203; GO:2000232; GO:2000235; GO:2000238
YBR154C|GO:0001054; GO:0001055; GO:0001056; GO:0003677; GO:0003968; GO:0005665; GO:0005666; GO:0005736; GO:0042025; GO:0042797
YDR108W|GO:0000407; GO:0006888; GO:0030242; GO:0031410; GO:0034497; GO:0034727; GO:0051321; GO:0071255; GO:1990072
YOR336W|GO:0003980; GO:0006486; GO:0070880
YOR227W|GO:0007029
YMR129W|GO:0005641; GO:0006606; GO:0006999; GO:0017056; GO:0030474; GO:0043495; GO:0070762
YKL020C|GO:0005634; GO:0030176; GO:0030466; GO:0045944; GO:0070417
YOR189W|GO:0000722; GO:0006974; GO:0031011
YGL146C|GO:0016021
YLR144C|GO:0030036; GO:0042973; GO:0052861
YMR239C|GO:0000294; GO:0003723; GO:0004525; GO:0005654; GO:0005730; GO:0006325; GO:0006364; GO:0009303; GO:0030847; GO:0034473; GO:0034475; GO:0034476; GO:0034963; GO:0034964; GO:0060237
YPR159W|GO:0005886; GO:0006078; GO:0015926; GO:0030133; GO:0030176; GO:0030427; GO:0031505
YNR051C|GO:0000932; GO:0003723; GO:0016579; GO:0034517; GO:0042802; GO:0060628; GO:1990861; GO:2000156
YOR198C|GO:0003723; GO:0005783; GO:0005844; GO:0007088; GO:0008298; GO:0035269; GO:0042175; GO:0045048; GO:0051321
YDR429C|GO:0001732; GO:0002188; GO:0003743; GO:0005852; GO:0006415; GO:0010494; GO:0016282; GO:0032781; GO:0033290; GO:0043614
YDR528W|GO:0031505
YGL158W|GO:0004674; GO:0005524; GO:0040020
YOR014W|GO:0000159; GO:0000776; GO:0000780; GO:0003677; GO:0005816; GO:0005935; GO:0006281; GO:0006470; GO:0007165; GO:0019888; GO:0031107; GO:0031134; GO:0031578; GO:0032186; GO:0051754; GO:0070199; GO:2000786
YMR267W|GO:0000287; GO:0004427; GO:0005739; GO:0006796; GO:0009060
YDR218C|GO:0005525; GO:0005619; GO:0005628; GO:0005876; GO:0030437; GO:0031105; GO:0072687
YIR032C|GO:0000256; GO:0004848; GO:0050385
YMR127C|GO:0000781; GO:0000790; GO:0004402; GO:0006348; GO:0030466; GO:0033255; GO:0043486; GO:0043966
YGL183C|GO:0000794; GO:0003690; GO:0007131
YPL111W|GO:0004053; GO:0005829; GO:0008270; GO:0019547; GO:0030145; GO:0090369
YMR010W|GO:0005829; GO:0010008; GO:0016021; GO:0032588; GO:0042147; GO:0045332
YDR527W|GO:0006366
YIL091C|GO:0000462; GO:0005730; GO:0019843; GO:0032040; GO:0034511
YMR156C|GO:0003690; GO:0006302; GO:0046403
YBR175W|GO:0000723; GO:0000781; GO:0006348; GO:0042800; GO:0048188; GO:1903341
YLR368W|GO:0004842; GO:0008053; GO:0010793; GO:0019005; GO:0031146
YMR250W|GO:0004351; GO:0006538; GO:0030170; GO:0034599
YGR169C|GO:0003723; GO:0005739; GO:0009982; GO:0031119
YLR031W|GO:0016021
YKR022C|GO:0000390; GO:0071008
YDR361C|GO:0000055; GO:0005634
YDR148C|GO:0004149; GO:0006099; GO:0006103; GO:0009353; GO:0042645
YNL306W|GO:0003735; GO:0005763; GO:0006412
YBR160W|GO:0000082; GO:0000086; GO:0000122; GO:0000307; GO:0000706; GO:0000723; GO:0000790; GO:0000993; GO:0004693; GO:0005524; GO:0005783; GO:0005935; GO:0006303; GO:0006370; GO:0006892; GO:0007130; GO:0010389; GO:0010494; GO:0010568; GO:0010570; GO:0010696; GO:0010898; GO:0018105; GO:0018107; GO:0031031; GO:0031138; GO:0031536; GO:0032091; GO:0032210; GO:0042307; GO:0042393; GO:0044257; GO:0045819; GO:0045842; GO:0045875; GO:0045944; GO:0051447; GO:0060303; GO:0062123; GO:0070816; GO:0072429; GO:0072435; GO:0090307; GO:0098783; GO:0110045; GO:1901319; GO:1902424; GO:1902596; GO:1902845; GO:1902889; GO:1903380; GO:1903467; GO:1903500; GO:1904291; GO:1904514; GO:1904537; GO:1905168; GO:1905263; GO:1905634; GO:1905757; GO:1905785; GO:1990023; GO:1990139; GO:1990758; GO:1990820; GO:2001033
YBR080C|GO:0000045; GO:0000149; GO:0005524; GO:0005794; GO:0016887; GO:0035494; GO:0042144; GO:0043001; GO:0048211; GO:0048219; GO:0048280; GO:0070300
YHR052W|GO:0000463; GO:0000466; GO:0005730; GO:0030163; GO:0030674; GO:0030687; GO:0042802; GO:0070180; GO:0070628
YLR427W|GO:0046872
YBR282W|GO:0003735; GO:0005762
YPR093C|GO:0000921; GO:0004842; GO:0005634; GO:0005737; GO:0045471; GO:0046872
YLR102C|GO:0005680; GO:0031497; GO:0061630
YLR213C|GO:0004553; GO:0005619; GO:0005975; GO:0030476
YDL155W|GO:0000086; GO:0005634; GO:0005737; GO:0007135; GO:0010696; GO:0016538; GO:0042025
YLR413W|GO:0005886; GO:0016021
YNL265C|GO:0005768; GO:0015031; GO:0032511
YDL020C|GO:0000122; GO:0000978; GO:0001228; GO:0005634; GO:0006282; GO:0061395
YLR250W|GO:0005509
YGL077C|GO:0006865; GO:0016021; GO:0031460; GO:0034228; GO:1901235
YOR099W|GO:0000026; GO:0005794; GO:0006487; GO:0006493; GO:0016020
YFR027W|GO:0000790; GO:0003682; GO:0006260; GO:0006302; GO:0007076; GO:0007088; GO:0016407; GO:0018393; GO:0032200; GO:0034087; GO:0043596; GO:0045132; GO:0070058; GO:0090579
YJL052W|GO:0004365; GO:0005739; GO:0005811; GO:0005829; GO:0006094; GO:0006096; GO:0009277; GO:0050661; GO:0051287; GO:1904408
YBR183W|GO:0016021; GO:0032541; GO:0046513; GO:0046514; GO:0050291; GO:0070774
YPL157W|GO:0005730; GO:0008033; GO:0008173; GO:0009452; GO:0017126; GO:0032210; GO:0036261; GO:0051321
YJR010W|GO:0004781; GO:0005524; GO:0005737; GO:0009086; GO:0010134; GO:0019344; GO:0019379; GO:0070814
YDR122W|GO:0004674; GO:0005524; GO:0009898; GO:0018105; GO:0045921; GO:0046777; GO:1903896
YDR069C|GO:0000502; GO:0004843; GO:0006275; GO:0006897; GO:0010008; GO:0010995; GO:0016579; GO:0043162; GO:0070676; GO:1904669
YGR256W|GO:0004616; GO:0009051; GO:0019521; GO:0050661
YLR054C|GO:0005628; GO:0005737; GO:0030476
YDR376W|GO:0004324; GO:0005743; GO:0006744; GO:0006879; GO:0008860; GO:0015039; GO:0071949
YDR030C|GO:0006283
YJR124C|GO:0016021; GO:0022857
YLR314C|GO:0000144; GO:0000281; GO:0000921; GO:0001400; GO:0005200; GO:0005525; GO:0005619; GO:0005628; GO:0010314; GO:0031105; GO:0031107; GO:0032160; GO:0070273
YCL043C|GO:0003756; GO:0005788; GO:0006457; GO:0015035; GO:0045454; GO:0051082; GO:1904382
YLR114C|GO:0006892
YNL128W|GO:0004725; GO:0005737; GO:0008138; GO:0030476
YNR063W|GO:0000981; GO:0008270; GO:0042025
YIL105C|GO:0001558; GO:0005546; GO:0005886; GO:0016197; GO:0030950; GO:0031932; GO:0032126; GO:0038203; GO:0042802; GO:0045121; GO:0046625; GO:0051017; GO:0070941; GO:0072659
YDR310C|GO:0000978; GO:0001227; GO:0003688; GO:0005634; GO:0010944; GO:0030466; GO:0032298; GO:0110029
YBL058W|GO:0000045; GO:0005977; GO:0019888; GO:0030433; GO:0030437; GO:0031134; GO:0034727
YDR096W|GO:0000978; GO:0001227; GO:0005634; GO:0005829; GO:0045944; GO:0051864; GO:0071071
YPL191C|GO:0004843; GO:1990380
YGL155W|GO:0004662; GO:0005953; GO:0018344
YDL219W|GO:0000049; GO:0005737; GO:0051500; GO:0097358; GO:1900829; GO:1900832
YDR275W|GO:0016021
YCL037C|GO:0003723; GO:0005844; GO:0006417; GO:0010494
YGR188C|GO:0007094
YGL037C|GO:0000183; GO:0000781; GO:0001302; GO:0005634; GO:0005777; GO:0006348; GO:0008936; GO:0019358; GO:1904524
YHR113W|GO:0000328; GO:0008270; GO:0061077; GO:0070006
YJR054W|GO:0005887; GO:0015079
YBL038W|GO:0003735; GO:0005762; GO:0019843; GO:0032543
YIL121W|GO:0005887; GO:0008324; GO:0042910; GO:0060003; GO:1990573
YKL029C|GO:0004471; GO:0005739; GO:0006090; GO:0006108; GO:0006520; GO:0046872; GO:0051287
YOR025W|GO:0000781; GO:0006348; GO:0009299; GO:0017136; GO:0046459; GO:0070403; GO:0098781; GO:1990414
YML130C|GO:0003756; GO:0005783; GO:0016671
YDR077W|GO:0000002; GO:0005199; GO:0005739; GO:0005840; GO:0009277; GO:0031505
YDR378C|GO:0000398; GO:0000932; GO:0003723; GO:0005688; GO:0005730; GO:0005732; GO:0030490; GO:0046540; GO:1990726
YHR160C|GO:0005777; GO:0005829; GO:0016558
YDR382W|GO:0002181; GO:0003735; GO:0006414; GO:0022625; GO:0030295
YLR210W|GO:0000086; GO:0005634; GO:0005737; GO:0010696; GO:0016538; GO:0042025
YLR231C|GO:0005737; GO:0006569; GO:0019805; GO:0030170; GO:0030429; GO:0034354; GO:0043420; GO:0097053
YDL165W|GO:0000289; GO:0000290; GO:0000749; GO:0005634; GO:0005737; GO:0006368; GO:0016567; GO:0030015; GO:0031087; GO:0032968; GO:0042025; GO:0051726
YFL023W|GO:0001731; GO:0005737; GO:1990113; GO:1990114; GO:1990115
YGL070C|GO:0001193; GO:0003676; GO:0003899; GO:0003968; GO:0005665; GO:0005730; GO:0006283; GO:0006367; GO:0006379; GO:0008270
YOL129W|GO:0000329; GO:0016021; GO:0032511; GO:0034424
YOR297C|GO:0006915; GO:0006970; GO:0008320; GO:0016021; GO:0034599; GO:0042721; GO:0045039; GO:0046685
YML064C|GO:0003924; GO:0005525; GO:0005816; GO:0023056; GO:0031536; GO:0031578; GO:0040001; GO:0044877; GO:1902542; GO:1904750
YHR191C|GO:0007064; GO:0031390; GO:0035753
YDL069C|GO:0005761; GO:0031314; GO:0034551; GO:0045182; GO:0070131
YAL060W|GO:0000721; GO:0008270; GO:0034079
YMR284W|GO:0000723; GO:0000727; GO:0003678; GO:0003684; GO:0005635; GO:0006303; GO:0030466; GO:0031509; GO:0042162; GO:0043564; GO:0070034; GO:0097552; GO:0097695; GO:0099115
YNL327W|GO:0000920; GO:0005933; GO:0009277; GO:0030428
YLL033W|GO:0006312; GO:0030437
YFR043C|GO:0016192; GO:0030674
YML131W|GO:0016021; GO:0055114
YKR051W|GO:0016021
YER123W|GO:0000329; GO:0004672; GO:0005524; GO:0005634; GO:0005886; GO:0016192
YCR094W|GO:0005802; GO:0005829; GO:0006886; GO:0006897; GO:0015247; GO:0016021; GO:0031902; GO:0042147; GO:0051666; GO:1990530
YGR173W|GO:0002181; GO:0005525; GO:1903833
YBR029C|GO:0004605; GO:0005783; GO:0006658; GO:0016021; GO:0016024; GO:0046488; GO:0070319
YLR330W|GO:0000282; GO:0000747; GO:0006039; GO:0006355; GO:0006893; GO:0030476; GO:0031267; GO:0034044; GO:0046983
YDR219C|GO:0007005; GO:0031315
YBL061C|GO:0000131; GO:0005935; GO:0008047; GO:0034221
YBL014C|GO:0001163; GO:0001179; GO:0042790; GO:0070860
YLR403W|GO:0005634; GO:0005737; GO:0008361; GO:0060963
YML055W|GO:0005787; GO:0006465; GO:0008233; GO:0016021; GO:0045047
YPL086C|GO:0002098; GO:0004402; GO:0005634; GO:0005737; GO:0006357; GO:0033588; GO:0046872; GO:0051536
YML127W|GO:0003677; GO:0006337; GO:0006368; GO:0009303; GO:0015616; GO:0016586; GO:0043044; GO:0061587; GO:0070301
YHR149C|GO:0000131; GO:0005934; GO:0005935; GO:0016021; GO:0071944; GO:1902413
YER021W|GO:0008541; GO:0030234; GO:0042176
YMR123W|GO:0030176; GO:0070072
YHR140W|GO:0016021
YLR127C|GO:0005680; GO:0007091; GO:0010458; GO:0031145; GO:0031625; GO:0061630; GO:0120151
YNL113W|GO:0001054; GO:0001056; GO:0003677; GO:0005666; GO:0005736; GO:0042797; GO:0046983
YBR145W|GO:0000947; GO:0006116; GO:0008270; GO:0016491; GO:0043458
YBL049W|GO:0046872
YDR101C|GO:0000055; GO:0005654; GO:0005730; GO:0005737; GO:0030687
YNR006W|GO:0005774; GO:0006623; GO:0009306; GO:0010008; GO:0016237; GO:0019904; GO:0032266; GO:0033565; GO:0043130; GO:0045053; GO:0045324; GO:0046872; GO:0046982; GO:0071985; GO:1903319; GO:1904669
YOL113W|GO:0000122; GO:0000920; GO:0004674; GO:0005524; GO:0005634; GO:0005886; GO:0035376
YMR047C|GO:0000055; GO:0006409; GO:0006606; GO:0006999; GO:0016973; GO:0017056; GO:0042802; GO:0044613; GO:0044614; GO:0051117
YDR337W|GO:0003735; GO:0005763; GO:0006412
YPL112C|GO:0005779; GO:0016558; GO:0016559; GO:0044375
YLL021W|GO:0000131; GO:0000133; GO:0005078; GO:0005934; GO:0005935; GO:0007118; GO:0007121; GO:0007124; GO:0031382; GO:0031384; GO:0031385; GO:0036267; GO:0043332; GO:1903827; GO:2000251
YBR112C|GO:0000122; GO:0003713; GO:0003714; GO:0005634; GO:0006338; GO:0016584; GO:0017053; GO:0042826; GO:0045944; GO:1900191; GO:2001020
YGR205W|GO:0005524
YDL235C|GO:0005634; GO:0005737; GO:0007234; GO:0016772; GO:0043424
YOL041C|GO:0000463; GO:0005730; GO:0019843; GO:0030684
YPR103W|GO:0004298; GO:0005634; GO:0010499; GO:0019774; GO:0043161; GO:0080129
YOR378W|GO:0005886; GO:0008519; GO:0016021
YGL048C|GO:0005524; GO:0005634; GO:0006289; GO:0006338; GO:0008540; GO:0016787; GO:0019904; GO:0031625; GO:0032968; GO:0034515; GO:0043161; GO:0043433; GO:0045899; GO:0051091; GO:0070651; GO:0070682
YKL078W|GO:0000462; GO:0003676; GO:0003724; GO:0005524; GO:0005730; GO:0042802
YDL224C|GO:0003723; GO:0008361; GO:0061157
YDR132C|GO:0051260
YNL077W|GO:0001671; GO:0006457; GO:0016925; GO:0031072; GO:0034399; GO:0046872; GO:0051082
YGL025C|GO:0000122; GO:0000979; GO:0001102; GO:0001103; GO:0003713; GO:0016592; GO:0045944; GO:0051123; GO:0070847
YBR213W|GO:0000103; GO:0004325; GO:0019354; GO:0043115
YGL247W|GO:0006998; GO:0016021; GO:0031965; GO:0055088
YBR252W|GO:0000287; GO:0004170; GO:0006226; GO:0035863; GO:0035870; GO:0046081
YNL293W|GO:0000131; GO:0000133; GO:0000329; GO:0005096; GO:0005770; GO:0005829; GO:0005886; GO:0005934; GO:0005935; GO:0006887; GO:0006897; GO:0032880; GO:0070649; GO:0090630
YDR183W|GO:0006457; GO:0007329; GO:0031683
YDL003W|GO:0003682; GO:0005739; GO:0006473; GO:0006915; GO:0007076; GO:0019901; GO:0034087; GO:0034990; GO:1990414
YDL065C|GO:0005778; GO:0005783; GO:0005829; GO:0032527; GO:0032581; GO:0033328; GO:0045033; GO:0045046; GO:0050821; GO:1990415
YMR270C|GO:0000500; GO:0001181; GO:0017025; GO:0042790
YMR088C|GO:0000329; GO:0015174; GO:0016021
YJR149W|GO:0018580
YOL090W|GO:0000228; GO:0000400; GO:0000403; GO:0000404; GO:0000406; GO:0000710; GO:0000735; GO:0005524; GO:0006311; GO:0007534; GO:0016887; GO:0030466; GO:0032137; GO:0032138; GO:0032301; GO:0032302; GO:0036297; GO:0043111; GO:0043570
YBR150C|GO:0000981; GO:0003677; GO:0005634; GO:0006351; GO:0008270; GO:0042025
YLR281C|GO:0003747; GO:0005739
YOL019W|GO:0005886; GO:0016021
YDR084C|GO:0016192; GO:0030173
YDL161W|GO:0000147; GO:0005769; GO:0005886; GO:0006897; GO:0007015; GO:0030276; GO:0043130
YDR484W|GO:0000938; GO:0005829; GO:0006896; GO:0016239; GO:0030029; GO:0042147; GO:0090156
YNL253W|GO:0000346; GO:0006406
YDL070W|GO:0001046; GO:0001094; GO:0031452; GO:0070577
YGL064C|GO:0003724; GO:0005524; GO:0005759; GO:0016070; GO:1902775; GO:1990400
YOR236W|GO:0003729; GO:0004146; GO:0006545; GO:0046452; GO:0046654; GO:0050661
YDR287W|GO:0006021; GO:0008934; GO:0046854; GO:0046855; GO:0046872; GO:0052832; GO:0052833
YBR182C|GO:0000977; GO:0005634; GO:0005737; GO:0008301; GO:0045944; GO:0046983
YDL108W|GO:0000790; GO:0004693; GO:0005524; GO:0005829; GO:0006360; GO:0006366; GO:0008353; GO:0010508; GO:0019907; GO:0019912; GO:0070817; GO:0070985; GO:1900018; GO:1901921; GO:1903654; GO:1903655; GO:1905866
YLR141W|GO:0000500; GO:0001181; GO:0006325; GO:0042790
YOR285W|GO:0004792
YDR181C|GO:0000781; GO:0000790; GO:0004402; GO:0006348; GO:0033255
YPR173C|GO:0005524; GO:0006998; GO:0016125; GO:0016887; GO:0042803; GO:0043328; GO:0045053; GO:0061709; GO:0070676; GO:1990621
YER182W|GO:0016021
YBR060C|GO:0000781; GO:0003682; GO:0003688; GO:0005656; GO:0005664; GO:0006267; GO:0006270; GO:0006348; GO:0030466; GO:0031261; GO:0051568
YGL162W|GO:0000981; GO:0001103; GO:0005634; GO:0008270; GO:0042025; GO:0045944; GO:0046020
YOR276W|GO:0003743; GO:0005737; GO:0005845; GO:0008190; GO:0010606; GO:0017148
YCR024C|GO:0003676; GO:0004816; GO:0005524; GO:0005739; GO:0070145
YMR184W|GO:0030433
YER020W|GO:0001302; GO:0001403; GO:0001664; GO:0003924; GO:0005525; GO:0005834; GO:0007124; GO:0007189; GO:0010255; GO:0010737; GO:0030437; GO:0031683
YER150W|GO:0005199; GO:0009277; GO:0010447; GO:0031505
YHR114W|GO:0005543; GO:0005886; GO:0006897; GO:0008047; GO:0009651; GO:0030479; GO:0045010
YOR145C|GO:0000447; GO:0000472; GO:0003723; GO:0005730; GO:0043248; GO:0051082
YJL002C|GO:0004579; GO:0008250; GO:0016021; GO:0018279
YDL139C|GO:0000086; GO:0000780; GO:0007059; GO:0042393; GO:0046982; GO:0051382; GO:0071459; GO:0097030; GO:2000059
YPL024W|GO:0000400; GO:0003697; GO:0006265; GO:0006974; GO:0007064; GO:0008047; GO:0031422; GO:0043388; GO:0043596
YFL027C|GO:0005096; GO:0005737; GO:0016192
YKR008W|GO:0006337; GO:0006368; GO:0015616; GO:0016586; GO:0043044; GO:0070577
YBR173C|GO:0005634; GO:0005737; GO:0006511; GO:0006974; GO:0043248; GO:0090363
YOR101W|GO:0001302; GO:0003924; GO:0005525; GO:0005886; GO:0007189; GO:0045762; GO:0097271
YOL012C|GO:0000786; GO:0000812; GO:0000978; GO:0005719; GO:0006357; GO:0030466; GO:0031011; GO:0031490; GO:0042802; GO:0043486; GO:0046982; GO:0070481; GO:0071931; GO:1903098
YDR414C|GO:0005783; GO:0006486; GO:0006621; GO:0016021
YGR143W|GO:0006078; GO:0015926; GO:0016021; GO:0030148; GO:0031505
YJL125C|GO:0005634; GO:0016429; GO:0031515
YGR251W|GO:0000447; GO:0000472; GO:0000480; GO:0005654; GO:0005730; GO:0030686
YNL178W|GO:0000056; GO:0003723; GO:0003735; GO:0003906; GO:0006407; GO:0006412; GO:0022627; GO:0030688; GO:0034236
YDL176W|GO:0000147
